Genome ID,NCBI Taxon ID,Species,BioSample Accession,Contigs,Size,MIC
1773.39133,1773,Mycobacterium tuberculosis,SAMEA8718437,662,3841347,0.50
1773.39130,1773,Mycobacterium tuberculosis,SAMEA8718438,709,3877050,0.50
1773.39138,1773,Mycobacterium tuberculosis,SAMEA8718439,787,3312153,0.50
1773.39134,1773,Mycobacterium tuberculosis,SAMEA8718440,1027,3410551,0.25
1773.39140,1773,Mycobacterium tuberculosis,SAMEA8718441,1093,3480075,0.50
1773.39135,1773,Mycobacterium tuberculosis,SAMEA8718442,733,3050845,0.50
1773.39137,1773,Mycobacterium tuberculosis,SAMEA8718444,135,4326850,0.12
1773.39141,1773,Mycobacterium tuberculosis,SAMEA8718445,118,4319998,0.50
1773.39143,1773,Mycobacterium tuberculosis,SAMEA8718446,96,4285184,0.12
1773.39142,1773,Mycobacterium tuberculosis,SAMEA8718447,99,4310641,0.50
1773.39145,1773,Mycobacterium tuberculosis,SAMEA8718449,109,4312496,0.25
1773.39146,1773,Mycobacterium tuberculosis,SAMEA8718450,121,4312941,0.50
1773.39147,1773,Mycobacterium tuberculosis,SAMEA8718451,102,4327964,0.50
1773.39150,1773,Mycobacterium tuberculosis,SAMEA8718452,105,4332209,0.50
1773.39148,1773,Mycobacterium tuberculosis,SAMEA8718453,135,4319352,0.50
1773.39149,1773,Mycobacterium tuberculosis,SAMEA8718454,106,4347152,0.25
1773.39151,1773,Mycobacterium tuberculosis,SAMEA8718455,121,4329555,0.50
1773.39155,1773,Mycobacterium tuberculosis,SAMEA8718457,109,4308024,0.25
1773.39154,1773,Mycobacterium tuberculosis,SAMEA8718458,119,4321750,0.50
1773.39153,1773,Mycobacterium tuberculosis,SAMEA8718459,87,4331252,0.50
1773.39158,1773,Mycobacterium tuberculosis,SAMEA8718460,104,4334264,0.25
1773.39157,1773,Mycobacterium tuberculosis,SAMEA8718461,112,4332280,0.25
1773.39156,1773,Mycobacterium tuberculosis,SAMEA8718462,114,4334197,0.50
1773.39160,1773,Mycobacterium tuberculosis,SAMEA8718463,107,4316830,0.50
1773.39161,1773,Mycobacterium tuberculosis,SAMEA8718465,120,4340703,0.50
1773.39163,1773,Mycobacterium tuberculosis,SAMEA8718466,102,4274430,0.06
1773.39162,1773,Mycobacterium tuberculosis,SAMEA8718467,113,4319985,0.25
1773.39168,1773,Mycobacterium tuberculosis,SAMEA8718468,101,4332540,0.50
1773.39167,1773,Mycobacterium tuberculosis,SAMEA8718469,110,4245263,0.25
1773.39212,1773,Mycobacterium tuberculosis,SAMEA8718470,104,4335931,0.50
1773.39165,1773,Mycobacterium tuberculosis,SAMEA8718471,89,4310395,0.12
1773.39169,1773,Mycobacterium tuberculosis,SAMEA8718472,96,4339341,1.00
1773.39166,1773,Mycobacterium tuberculosis,SAMEA8718473,98,4330361,1.00
1773.39170,1773,Mycobacterium tuberculosis,SAMEA8718475,112,4327460,0.50
1773.39171,1773,Mycobacterium tuberculosis,SAMEA8718476,84,4351241,0.03
1773.39174,1773,Mycobacterium tuberculosis,SAMEA8718477,105,4323647,0.25
1773.39173,1773,Mycobacterium tuberculosis,SAMEA8718478,101,4331026,0.25
1773.39177,1773,Mycobacterium tuberculosis,SAMEA8718480,87,4348298,0.50
1773.39178,1773,Mycobacterium tuberculosis,SAMEA8718481,91,4351131,0.50
1773.39176,1773,Mycobacterium tuberculosis,SAMEA8718483,89,4329936,0.50
1773.39179,1773,Mycobacterium tuberculosis,SAMEA8718485,96,4342070,0.25
1773.39181,1773,Mycobacterium tuberculosis,SAMEA8718487,90,4370871,0.50
1773.39187,1773,Mycobacterium tuberculosis,SAMEA8718491,103,4344400,0.50
1773.39188,1773,Mycobacterium tuberculosis,SAMEA8718492,103,4327924,0.25
1773.39184,1773,Mycobacterium tuberculosis,SAMEA8718494,102,4335333,0.50
1773.39185,1773,Mycobacterium tuberculosis,SAMEA8718495,88,4339403,1.00
1773.39191,1773,Mycobacterium tuberculosis,SAMEA8718499,104,4325506,0.50
1773.39192,1773,Mycobacterium tuberculosis,SAMEA8718500,108,4333896,0.25
1773.39193,1773,Mycobacterium tuberculosis,SAMEA8718501,113,4335186,0.25
1773.39194,1773,Mycobacterium tuberculosis,SAMEA8718502,104,4331103,0.12
1773.39196,1773,Mycobacterium tuberculosis,SAMEA8718504,106,4346530,0.12
1773.39197,1773,Mycobacterium tuberculosis,SAMEA8718508,87,4335143,1.00
1773.39200,1773,Mycobacterium tuberculosis,SAMEA8718509,111,4351532,1.00
1773.39201,1773,Mycobacterium tuberculosis,SAMEA8718511,119,4354366,0.50
1773.39203,1773,Mycobacterium tuberculosis,SAMEA8718512,99,4321345,0.50
1773.39202,1773,Mycobacterium tuberculosis,SAMEA8718513,94,4335910,0.50
1773.39207,1773,Mycobacterium tuberculosis,SAMEA8718514,101,4321296,0.25
1773.39205,1773,Mycobacterium tuberculosis,SAMEA8718515,116,4318113,0.25
1773.39206,1773,Mycobacterium tuberculosis,SAMEA8718516,102,4318898,0.50
1773.39204,1773,Mycobacterium tuberculosis,SAMEA8718517,109,4335193,0.50
1773.39209,1773,Mycobacterium tuberculosis,SAMEA8718518,108,4325460,0.50
1773.39210,1773,Mycobacterium tuberculosis,SAMEA8718520,119,4324778,0.25
1773.39211,1773,Mycobacterium tuberculosis,SAMEA8718521,119,4299509,0.50
1773.39213,1773,Mycobacterium tuberculosis,SAMEA8718522,101,4304302,1.00
1773.39214,1773,Mycobacterium tuberculosis,SAMEA8718523,102,4303606,0.50
1773.39219,1773,Mycobacterium tuberculosis,SAMEA8718528,128,4297258,0.50
1773.39224,1773,Mycobacterium tuberculosis,SAMEA8718529,116,4307793,0.06
1773.39223,1773,Mycobacterium tuberculosis,SAMEA8718533,87,4274825,0.50
1773.39222,1773,Mycobacterium tuberculosis,SAMEA8718534,115,4293594,0.50
1773.39221,1773,Mycobacterium tuberculosis,SAMEA8718535,118,4296906,0.50
1773.39227,1773,Mycobacterium tuberculosis,SAMEA8718536,113,4313160,0.50
1773.39226,1773,Mycobacterium tuberculosis,SAMEA8718538,128,4292082,0.25
1773.39228,1773,Mycobacterium tuberculosis,SAMEA8718541,122,4273139,0.50
1773.39230,1773,Mycobacterium tuberculosis,SAMEA8718542,133,4273998,0.25
1773.39231,1773,Mycobacterium tuberculosis,SAMEA8718545,126,4272438,0.50
1773.39232,1773,Mycobacterium tuberculosis,SAMEA8718546,119,4277558,0.25
1773.39234,1773,Mycobacterium tuberculosis,SAMEA8718547,96,4300576,0.50
1773.39233,1773,Mycobacterium tuberculosis,SAMEA8718548,104,4301594,0.50
1773.39235,1773,Mycobacterium tuberculosis,SAMEA8718551,112,4240891,0.50
1773.39236,1773,Mycobacterium tuberculosis,SAMEA8718552,118,4283505,0.50
1773.39237,1773,Mycobacterium tuberculosis,SAMEA8718553,110,4290486,0.06
1773.39238,1773,Mycobacterium tuberculosis,SAMEA8718554,127,4296137,0.25
1773.43632,1773,Mycobacterium tuberculosis,SAMEA8718555,102,4293160,0.50
1773.39239,1773,Mycobacterium tuberculosis,SAMEA8718556,120,4290380,0.12
1773.39240,1773,Mycobacterium tuberculosis,SAMEA8718557,94,4299623,0.50
1773.39241,1773,Mycobacterium tuberculosis,SAMEA8718558,92,4265145,0.12
1773.39242,1773,Mycobacterium tuberculosis,SAMEA8718559,98,4318227,0.50
1773.39243,1773,Mycobacterium tuberculosis,SAMEA8718561,104,4288772,1.00
1773.39246,1773,Mycobacterium tuberculosis,SAMEA8718563,115,4311875,0.25
1773.39247,1773,Mycobacterium tuberculosis,SAMEA8718564,116,4303344,1.00
1773.39249,1773,Mycobacterium tuberculosis,SAMEA8718566,101,4305382,0.50
1773.39248,1773,Mycobacterium tuberculosis,SAMEA8718567,95,4290512,0.25
1773.39252,1773,Mycobacterium tuberculosis,SAMEA8718570,96,4314388,0.50
1773.39254,1773,Mycobacterium tuberculosis,SAMEA8718574,102,4277371,0.50
1773.39256,1773,Mycobacterium tuberculosis,SAMEA8718576,99,4291357,0.25
1773.39258,1773,Mycobacterium tuberculosis,SAMEA8718577,101,4329652,0.25
1773.39260,1773,Mycobacterium tuberculosis,SAMEA8718580,98,4313359,0.50
1773.39261,1773,Mycobacterium tuberculosis,SAMEA8718582,93,4318186,1.00
1773.39263,1773,Mycobacterium tuberculosis,SAMEA8718583,105,4305441,0.50
1773.39265,1773,Mycobacterium tuberculosis,SAMEA8718586,101,4330195,0.25
1773.39267,1773,Mycobacterium tuberculosis,SAMEA8718589,101,4318849,0.25
1773.39268,1773,Mycobacterium tuberculosis,SAMEA8718590,108,4328800,0.50
1773.39270,1773,Mycobacterium tuberculosis,SAMEA8718591,105,4349489,0.50
1773.39269,1773,Mycobacterium tuberculosis,SAMEA8718592,114,4313326,0.25
1773.39271,1773,Mycobacterium tuberculosis,SAMEA8718593,122,4330227,0.50
1773.39276,1773,Mycobacterium tuberculosis,SAMEA8718594,108,4354628,0.50
1773.39275,1773,Mycobacterium tuberculosis,SAMEA8718595,93,4280497,0.50
1773.43634,1773,Mycobacterium tuberculosis,SAMEA8718596,116,4309355,0.25
1773.39273,1773,Mycobacterium tuberculosis,SAMEA8718597,101,4325068,0.50
1773.39274,1773,Mycobacterium tuberculosis,SAMEA8718598,104,4326472,0.25
1773.39272,1773,Mycobacterium tuberculosis,SAMEA8718599,95,4318354,0.50
1773.39279,1773,Mycobacterium tuberculosis,SAMEA8718601,92,4306254,0.50
1773.39278,1773,Mycobacterium tuberculosis,SAMEA8718602,98,4289266,0.50
1773.39280,1773,Mycobacterium tuberculosis,SAMEA8718603,91,4336600,1.00
1773.39282,1773,Mycobacterium tuberculosis,SAMEA8718605,104,4309861,1.00
1773.39283,1773,Mycobacterium tuberculosis,SAMEA8718606,125,4305027,0.50
1773.39281,1773,Mycobacterium tuberculosis,SAMEA8718607,123,4320725,1.00
1773.39286,1773,Mycobacterium tuberculosis,SAMEA8718608,118,4303122,0.50
1773.39285,1773,Mycobacterium tuberculosis,SAMEA8718609,119,4260896,1.00
1773.39287,1773,Mycobacterium tuberculosis,SAMEA8718610,100,4316735,0.06
1773.39288,1773,Mycobacterium tuberculosis,SAMEA8718611,87,4332565,0.50
1773.39290,1773,Mycobacterium tuberculosis,SAMEA8718612,109,4320212,1.00
1773.39289,1773,Mycobacterium tuberculosis,SAMEA8718614,118,4310782,1.00
1773.39293,1773,Mycobacterium tuberculosis,SAMEA8718616,116,4295914,0.50
1773.39296,1773,Mycobacterium tuberculosis,SAMEA8718619,91,4329709,1.00
1773.43635,1773,Mycobacterium tuberculosis,SAMEA8718620,105,4278511,0.50
1773.39295,1773,Mycobacterium tuberculosis,SAMEA8718623,124,4287430,0.50
1773.39302,1773,Mycobacterium tuberculosis,SAMEA8718626,101,4309278,0.50
1773.39306,1773,Mycobacterium tuberculosis,SAMEA8718627,103,4317112,0.50
1773.39301,1773,Mycobacterium tuberculosis,SAMEA8718629,114,4299153,0.50
1773.39304,1773,Mycobacterium tuberculosis,SAMEA8718630,112,4293883,0.50
1773.39307,1773,Mycobacterium tuberculosis,SAMEA8718631,115,4306835,1.00
1773.39305,1773,Mycobacterium tuberculosis,SAMEA8718633,95,4298228,0.50
1773.39310,1773,Mycobacterium tuberculosis,SAMEA8718634,104,4315906,1.00
1773.39308,1773,Mycobacterium tuberculosis,SAMEA8718636,111,4339631,0.50
1773.39309,1773,Mycobacterium tuberculosis,SAMEA8718637,86,4337143,4.00
1773.39311,1773,Mycobacterium tuberculosis,SAMEA8718638,111,4346067,1.00
1773.39312,1773,Mycobacterium tuberculosis,SAMEA8718639,119,4325056,0.50
1773.39313,1773,Mycobacterium tuberculosis,SAMEA8718640,87,4343831,0.25
1773.39315,1773,Mycobacterium tuberculosis,SAMEA8718641,124,4351960,1.00
1773.39314,1773,Mycobacterium tuberculosis,SAMEA8718642,105,4322704,1.00
1773.39316,1773,Mycobacterium tuberculosis,SAMEA8718643,106,4334276,1.00
1773.39320,1773,Mycobacterium tuberculosis,SAMEA8718645,139,4317160,1.00
1773.39318,1773,Mycobacterium tuberculosis,SAMEA8718646,121,4325591,0.50
1773.39319,1773,Mycobacterium tuberculosis,SAMEA8718647,97,4336969,0.50
1773.39321,1773,Mycobacterium tuberculosis,SAMEA8718649,141,4327572,0.50
1773.39324,1773,Mycobacterium tuberculosis,SAMEA8718650,107,4334655,0.50
1773.39323,1773,Mycobacterium tuberculosis,SAMEA8718651,95,4334928,0.50
1773.39325,1773,Mycobacterium tuberculosis,SAMEA8718652,85,4302984,1.00
1773.39326,1773,Mycobacterium tuberculosis,SAMEA8718653,91,4299191,1.00
1773.39327,1773,Mycobacterium tuberculosis,SAMEA8718654,98,4340661,0.50
1773.39330,1773,Mycobacterium tuberculosis,SAMEA8718656,86,4304763,0.50
1773.39333,1773,Mycobacterium tuberculosis,SAMEA8718658,117,4330973,0.50
1773.39332,1773,Mycobacterium tuberculosis,SAMEA8718659,113,4339962,0.50
1773.39331,1773,Mycobacterium tuberculosis,SAMEA8718661,103,4353681,1.00
1773.39334,1773,Mycobacterium tuberculosis,SAMEA8718663,95,4350685,1.00
1773.39336,1773,Mycobacterium tuberculosis,SAMEA8718664,79,4354094,0.50
1773.39337,1773,Mycobacterium tuberculosis,SAMEA8718667,102,4337822,0.12
1773.39341,1773,Mycobacterium tuberculosis,SAMEA8718669,97,4341669,0.50
1773.39339,1773,Mycobacterium tuberculosis,SAMEA8718670,101,4336732,0.50
1773.39345,1773,Mycobacterium tuberculosis,SAMEA8718675,88,4338505,1.00
1773.39347,1773,Mycobacterium tuberculosis,SAMEA8718676,122,4335313,0.25
1773.39350,1773,Mycobacterium tuberculosis,SAMEA8718679,98,4357653,1.00
1773.39351,1773,Mycobacterium tuberculosis,SAMEA8718680,81,4341193,1.00
1773.39355,1773,Mycobacterium tuberculosis,SAMEA8718682,85,4346419,0.25
1773.39357,1773,Mycobacterium tuberculosis,SAMEA8718685,84,4349745,1.00
1773.39356,1773,Mycobacterium tuberculosis,SAMEA8718686,103,4352278,0.50
1773.39360,1773,Mycobacterium tuberculosis,SAMEA8718688,101,4307756,0.50
1773.39361,1773,Mycobacterium tuberculosis,SAMEA8718690,85,4354178,1.00
1773.39362,1773,Mycobacterium tuberculosis,SAMEA8718691,119,4333062,0.50
1773.39364,1773,Mycobacterium tuberculosis,SAMEA8718692,90,4365135,0.50
1773.39363,1773,Mycobacterium tuberculosis,SAMEA8718693,103,4343627,0.50
1773.39366,1773,Mycobacterium tuberculosis,SAMEA8718695,85,4312993,1.00
1773.39368,1773,Mycobacterium tuberculosis,SAMEA8718696,92,4341792,0.50
1773.39367,1773,Mycobacterium tuberculosis,SAMEA8718697,85,4352551,0.50
1773.39369,1773,Mycobacterium tuberculosis,SAMEA8718698,102,4348234,0.50
1773.39370,1773,Mycobacterium tuberculosis,SAMEA8718699,90,4310808,0.50
1773.39371,1773,Mycobacterium tuberculosis,SAMEA8718700,100,4338623,0.50
1773.39372,1773,Mycobacterium tuberculosis,SAMEA8718701,97,4343236,0.25
1773.39383,1773,Mycobacterium tuberculosis,SAMEA8718702,98,4349888,0.25
1773.43636,1773,Mycobacterium tuberculosis,SAMEA8718704,91,4341511,0.50
1773.43639,1773,Mycobacterium tuberculosis,SAMEA8718705,84,4339118,0.50
1773.39378,1773,Mycobacterium tuberculosis,SAMEA8718707,97,4334207,0.25
1773.39377,1773,Mycobacterium tuberculosis,SAMEA8718708,80,4355771,0.50
1773.39376,1773,Mycobacterium tuberculosis,SAMEA8718709,86,4313276,0.50
1773.39379,1773,Mycobacterium tuberculosis,SAMEA8718710,104,4357244,0.50
1773.39374,1773,Mycobacterium tuberculosis,SAMEA8718713,112,4332809,0.50
1773.39384,1773,Mycobacterium tuberculosis,SAMEA8718714,102,4333248,0.50
1773.39381,1773,Mycobacterium tuberculosis,SAMEA8718717,90,4347381,0.50
1773.39387,1773,Mycobacterium tuberculosis,SAMEA8718719,86,4341085,1.00
1773.39388,1773,Mycobacterium tuberculosis,SAMEA8718720,122,4327300,0.50
1773.39389,1773,Mycobacterium tuberculosis,SAMEA8718721,115,4338251,0.50
1773.39385,1773,Mycobacterium tuberculosis,SAMEA8718722,93,4296022,1.00
1773.39386,1773,Mycobacterium tuberculosis,SAMEA8718723,89,4339988,0.50
1773.39390,1773,Mycobacterium tuberculosis,SAMEA8718724,89,4341702,1.00
1773.39391,1773,Mycobacterium tuberculosis,SAMEA8718725,97,4350762,0.50
1773.39394,1773,Mycobacterium tuberculosis,SAMEA8718727,137,4321702,0.50
1773.39393,1773,Mycobacterium tuberculosis,SAMEA8718728,108,4341266,0.25
1773.39397,1773,Mycobacterium tuberculosis,SAMEA8718730,109,4340040,0.25
1773.39396,1773,Mycobacterium tuberculosis,SAMEA8718733,129,4290490,1.00
1773.39401,1773,Mycobacterium tuberculosis,SAMEA8718736,130,4276088,0.50
1773.39405,1773,Mycobacterium tuberculosis,SAMEA8718739,120,4329193,0.50
1773.43640,1773,Mycobacterium tuberculosis,SAMEA8718741,158,4248503,0.50
1773.39407,1773,Mycobacterium tuberculosis,SAMEA8718742,111,4297656,0.50
1773.39406,1773,Mycobacterium tuberculosis,SAMEA8718744,104,4305144,0.50
1773.39408,1773,Mycobacterium tuberculosis,SAMEA8718745,106,4259964,0.25
1773.39410,1773,Mycobacterium tuberculosis,SAMEA8718747,84,4290568,0.50
1773.39411,1773,Mycobacterium tuberculosis,SAMEA8718748,136,4280712,1.00
1773.39413,1773,Mycobacterium tuberculosis,SAMEA8718750,148,4263390,0.50
1773.39416,1773,Mycobacterium tuberculosis,SAMEA8718751,117,4275341,0.50
1773.39417,1773,Mycobacterium tuberculosis,SAMEA8718752,134,4247558,0.50
1773.39418,1773,Mycobacterium tuberculosis,SAMEA8718755,142,4270677,0.50
1773.39425,1773,Mycobacterium tuberculosis,SAMEA8718756,183,4265062,0.50
1773.39422,1773,Mycobacterium tuberculosis,SAMEA8718757,126,4257772,0.50
1773.39423,1773,Mycobacterium tuberculosis,SAMEA8718758,125,4293590,0.50
1773.39424,1773,Mycobacterium tuberculosis,SAMEA8718759,110,4304937,0.50
1773.43642,1773,Mycobacterium tuberculosis,SAMEA8718762,125,4275483,0.50
1773.39432,1773,Mycobacterium tuberculosis,SAMEA8718765,175,4250385,0.50
1773.39419,1773,Mycobacterium tuberculosis,SAMEA8718768,137,4281525,0.50
1773.39421,1773,Mycobacterium tuberculosis,SAMEA8718769,177,4244309,0.50
1773.39426,1773,Mycobacterium tuberculosis,SAMEA8718770,149,4248798,0.50
1773.39429,1773,Mycobacterium tuberculosis,SAMEA8718773,94,4322649,0.25
1773.39434,1773,Mycobacterium tuberculosis,SAMEA8718777,109,4328431,0.50
1773.39436,1773,Mycobacterium tuberculosis,SAMEA8718778,93,4359031,0.50
1773.39446,1773,Mycobacterium tuberculosis,SAMEA8718781,116,4344832,0.50
1773.39439,1773,Mycobacterium tuberculosis,SAMEA8718782,87,4346471,0.12
1773.39438,1773,Mycobacterium tuberculosis,SAMEA8718784,113,4345251,0.25
1773.39442,1773,Mycobacterium tuberculosis,SAMEA8718786,101,4347448,1.00
1773.39443,1773,Mycobacterium tuberculosis,SAMEA8718789,107,4350638,0.50
1773.39435,1773,Mycobacterium tuberculosis,SAMEA8718792,95,4347431,0.50
1773.39437,1773,Mycobacterium tuberculosis,SAMEA8718793,157,4321748,0.50
1773.39451,1773,Mycobacterium tuberculosis,SAMEA8718796,96,4363149,1.00
1773.39450,1773,Mycobacterium tuberculosis,SAMEA8718798,90,4360621,0.50
1773.39457,1773,Mycobacterium tuberculosis,SAMEA8718801,105,4356721,0.50
1773.39454,1773,Mycobacterium tuberculosis,SAMEA8718803,116,4337550,0.50
1773.39456,1773,Mycobacterium tuberculosis,SAMEA8718805,98,4344634,1.00
1773.39462,1773,Mycobacterium tuberculosis,SAMEA8718809,83,4342352,0.25
1773.39461,1773,Mycobacterium tuberculosis,SAMEA8718810,114,4338847,0.50
1773.39464,1773,Mycobacterium tuberculosis,SAMEA8718812,101,4348600,0.25
1773.39480,1773,Mycobacterium tuberculosis,SAMEA8718837,121,4332773,0.50
1773.39479,1773,Mycobacterium tuberculosis,SAMEA8718838,107,4334716,0.50
1773.39478,1773,Mycobacterium tuberculosis,SAMEA8718839,97,4334703,0.50
1773.39489,1773,Mycobacterium tuberculosis,SAMEA8718840,101,4332559,0.25
1773.39490,1773,Mycobacterium tuberculosis,SAMEA8718842,92,4360251,1.00
1773.39488,1773,Mycobacterium tuberculosis,SAMEA8718843,95,4337725,0.25
1773.39492,1773,Mycobacterium tuberculosis,SAMEA8718848,103,4331167,0.50
1773.39499,1773,Mycobacterium tuberculosis,SAMEA8718852,107,4331725,0.50
1773.39504,1773,Mycobacterium tuberculosis,SAMEA8718856,99,4342997,0.50
1773.39511,1773,Mycobacterium tuberculosis,SAMEA8718861,131,4340046,0.25
1773.39513,1773,Mycobacterium tuberculosis,SAMEA8718865,80,4349523,0.50
1773.39516,1773,Mycobacterium tuberculosis,SAMEA8718866,84,4360931,0.25
1773.39517,1773,Mycobacterium tuberculosis,SAMEA8718869,102,4337640,2.00
1773.43608,1773,Mycobacterium tuberculosis,SAMEA8718872,101,4326202,0.50
1773.39527,1773,Mycobacterium tuberculosis,SAMEA8718877,102,4334822,0.50
1773.39526,1773,Mycobacterium tuberculosis,SAMEA8718880,98,4342579,0.12
1773.39521,1773,Mycobacterium tuberculosis,SAMEA8718886,98,4354495,0.25
1773.43597,1773,Mycobacterium tuberculosis,SAMEA8718887,97,4376188,0.50
1773.43600,1773,Mycobacterium tuberculosis,SAMEA8718888,108,4327065,0.25
1773.43601,1773,Mycobacterium tuberculosis,SAMEA8718889,105,4334413,0.25
1773.39523,1773,Mycobacterium tuberculosis,SAMEA8718890,97,4353686,8.00
1773.39533,1773,Mycobacterium tuberculosis,SAMEA8718891,75,4299665,0.25
1773.39531,1773,Mycobacterium tuberculosis,SAMEA8718892,93,4338972,0.25
1773.39530,1773,Mycobacterium tuberculosis,SAMEA8718894,99,4335622,1.00
1773.39541,1773,Mycobacterium tuberculosis,SAMEA8718895,100,4333488,0.50
1773.39593,1773,Mycobacterium tuberculosis,SAMEA8718898,98,4346406,0.25
1773.39540,1773,Mycobacterium tuberculosis,SAMEA8718900,101,4343590,0.25
1773.39538,1773,Mycobacterium tuberculosis,SAMEA8718901,95,4345457,0.50
1773.39544,1773,Mycobacterium tuberculosis,SAMEA8718911,100,4345764,0.25
1773.39548,1773,Mycobacterium tuberculosis,SAMEA8718915,103,4341724,1.00
1773.39552,1773,Mycobacterium tuberculosis,SAMEA8718916,97,4338517,0.50
1773.39554,1773,Mycobacterium tuberculosis,SAMEA8718921,105,4336597,0.50
1773.39559,1773,Mycobacterium tuberculosis,SAMEA8718922,90,4341679,0.50
1773.43615,1773,Mycobacterium tuberculosis,SAMEA8718925,90,4337898,4.00
1773.39558,1773,Mycobacterium tuberculosis,SAMEA8718927,97,4343218,0.50
1773.39563,1773,Mycobacterium tuberculosis,SAMEA8718932,93,4362622,0.50
1773.39562,1773,Mycobacterium tuberculosis,SAMEA8718933,94,4331780,0.25
1773.39573,1773,Mycobacterium tuberculosis,SAMEA8718939,90,4345757,1.00
1773.39577,1773,Mycobacterium tuberculosis,SAMEA8718953,96,4330377,0.50
1773.39583,1773,Mycobacterium tuberculosis,SAMEA8718955,107,4333101,0.50
1773.39584,1773,Mycobacterium tuberculosis,SAMEA8718956,102,4332009,0.50
1773.39586,1773,Mycobacterium tuberculosis,SAMEA8718963,107,4323990,1.00
1773.39590,1773,Mycobacterium tuberculosis,SAMEA8718965,91,4324589,1.00
1773.39596,1773,Mycobacterium tuberculosis,SAMEA8718972,136,4269513,0.50
1773.39595,1773,Mycobacterium tuberculosis,SAMEA8718973,147,4288978,0.12
1773.39601,1773,Mycobacterium tuberculosis,SAMEA8718976,114,4325332,0.50
1773.39599,1773,Mycobacterium tuberculosis,SAMEA8718977,118,4292810,0.25
1773.39606,1773,Mycobacterium tuberculosis,SAMEA8718980,129,4250034,0.50
1773.39610,1773,Mycobacterium tuberculosis,SAMEA8718984,128,4284606,0.50
1773.39612,1773,Mycobacterium tuberculosis,SAMEA8718986,160,4249476,0.50
1773.39611,1773,Mycobacterium tuberculosis,SAMEA8718987,129,4260680,1.00
1773.39613,1773,Mycobacterium tuberculosis,SAMEA8718988,147,4243257,0.50
1773.39617,1773,Mycobacterium tuberculosis,SAMEA8718993,153,4285613,0.50
1773.39619,1773,Mycobacterium tuberculosis,SAMEA8719001,221,4218767,0.50
1773.39631,1773,Mycobacterium tuberculosis,SAMEA8719006,189,4219414,0.25
1773.39634,1773,Mycobacterium tuberculosis,SAMEA8719012,647,4109601,0.25
1773.39630,1773,Mycobacterium tuberculosis,SAMEA8719014,254,4173255,0.50
1773.39632,1773,Mycobacterium tuberculosis,SAMEA8719015,152,4258457,8.00
1773.39627,1773,Mycobacterium tuberculosis,SAMEA8719016,143,4239963,0.50
1773.39641,1773,Mycobacterium tuberculosis,SAMEA8719017,264,4207015,0.50
1773.39643,1773,Mycobacterium tuberculosis,SAMEA8719022,253,4215389,0.25
1773.39642,1773,Mycobacterium tuberculosis,SAMEA8719023,193,4234221,1.00
1773.39646,1773,Mycobacterium tuberculosis,SAMEA8719024,159,4254543,0.50
1773.43652,1773,Mycobacterium tuberculosis,SAMEA8719029,500,4065361,0.50
1773.39653,1773,Mycobacterium tuberculosis,SAMEA8719032,129,4265183,1.00
1773.43606,1773,Mycobacterium tuberculosis,SAMEA8719033,218,4215877,0.50
1773.39665,1773,Mycobacterium tuberculosis,SAMEA8719042,179,4237324,0.50
1773.39661,1773,Mycobacterium tuberculosis,SAMEA8719043,139,4266549,0.50
1773.39669,1773,Mycobacterium tuberculosis,SAMEA8719048,169,4250131,1.00
1773.39678,1773,Mycobacterium tuberculosis,SAMEA8719052,194,4230351,0.50
1773.39672,1773,Mycobacterium tuberculosis,SAMEA8719055,128,4286885,1.00
1773.39673,1773,Mycobacterium tuberculosis,SAMEA8719056,129,4293443,0.50
1773.39679,1773,Mycobacterium tuberculosis,SAMEA8719058,136,4271364,0.50
1773.39677,1773,Mycobacterium tuberculosis,SAMEA8719061,166,4274671,0.25
1773.39675,1773,Mycobacterium tuberculosis,SAMEA8719064,119,4289891,1.00
1773.39687,1773,Mycobacterium tuberculosis,SAMEA8719068,111,4320977,0.50
1773.39688,1773,Mycobacterium tuberculosis,SAMEA8719069,94,4294183,0.25
1773.39686,1773,Mycobacterium tuberculosis,SAMEA8719070,106,4366127,0.50
1773.39690,1773,Mycobacterium tuberculosis,SAMEA8719072,110,4326524,0.50
1773.39692,1773,Mycobacterium tuberculosis,SAMEA8719074,116,4320596,0.50
1773.39693,1773,Mycobacterium tuberculosis,SAMEA8719075,109,4328825,1.00
1773.39694,1773,Mycobacterium tuberculosis,SAMEA8719076,103,4336046,1.00
1773.39695,1773,Mycobacterium tuberculosis,SAMEA8719077,111,4325921,0.50
1773.39697,1773,Mycobacterium tuberculosis,SAMEA8719078,114,4325114,0.25
1773.39701,1773,Mycobacterium tuberculosis,SAMEA8719083,98,4339406,0.50
1773.39699,1773,Mycobacterium tuberculosis,SAMEA8719084,106,4360605,1.00
1773.39703,1773,Mycobacterium tuberculosis,SAMEA8719085,95,4335196,1.00
1773.39702,1773,Mycobacterium tuberculosis,SAMEA8719086,103,4329045,0.12
1773.39706,1773,Mycobacterium tuberculosis,SAMEA8719087,127,4317342,0.50
1773.39700,1773,Mycobacterium tuberculosis,SAMEA8719088,101,4297671,0.50
1773.39707,1773,Mycobacterium tuberculosis,SAMEA8719089,95,4343806,0.50
1773.39711,1773,Mycobacterium tuberculosis,SAMEA8719092,97,4352011,0.50
1773.39710,1773,Mycobacterium tuberculosis,SAMEA8719093,83,4352151,0.50
