Genome ID,NCBI Taxon ID,Species,BioSample Accession,Contigs,Size,MIC,in_downloads,calc_R_S
1773.38675,1773.0,Mycobacterium tuberculosis,SAMEA7563864,140.0,4307663.0,0.12,True,S
1773.38674,1773.0,Mycobacterium tuberculosis,SAMEA7563865,151.0,4294416.0,0.12,True,S
1773.38681,1773.0,Mycobacterium tuberculosis,SAMEA7563868,128.0,4304832.0,0.12,True,S
1773.38679,1773.0,Mycobacterium tuberculosis,SAMEA7563871,128.0,4324048.0,0.5,True,S
1773.38686,1773.0,Mycobacterium tuberculosis,SAMEA7563876,139.0,4313965.0,0.25,True,S
1773.43314,1773.0,Mycobacterium tuberculosis,SAMEA7563877,129.0,4302651.0,0.25,True,S
1773.38685,1773.0,Mycobacterium tuberculosis,SAMEA7563878,140.0,4289480.0,0.25,True,S
1773.4331,1773.0,Mycobacterium tuberculosis,SAMEA7563881,159.0,4318836.0,0.25,True,S
1773.38692,1773.0,Mycobacterium tuberculosis,SAMEA7563959,99.0,4340552.0,0.5,True,S
1773.38695,1773.0,Mycobacterium tuberculosis,SAMEA7563960,108.0,4321155.0,0.5,True,S
1773.38701,1773.0,Mycobacterium tuberculosis,SAMEA7563962,254.0,4204391.0,0.5,True,S
1773.43577,1773.0,Mycobacterium tuberculosis,SAMEA7563963,106.0,4337410.0,0.12,True,S
1773.38699,1773.0,Mycobacterium tuberculosis,SAMEA7563964,99.0,4333158.0,0.5,True,S
1773.387,1773.0,Mycobacterium tuberculosis,SAMEA7563965,112.0,4320269.0,0.25,True,S
1773.38697,1773.0,Mycobacterium tuberculosis,SAMEA7563967,98.0,4334861.0,0.25,True,S
1773.38703,1773.0,Mycobacterium tuberculosis,SAMEA7563968,109.0,4329722.0,0.25,True,S
1773.38706,1773.0,Mycobacterium tuberculosis,SAMEA7563975,87.0,4370532.0,0.5,True,S
1773.38708,1773.0,Mycobacterium tuberculosis,SAMEA7563980,103.0,4331766.0,0.5,True,S
1773.38709,1773.0,Mycobacterium tuberculosis,SAMEA7563981,106.0,4331928.0,0.25,True,S
1773.38713,1773.0,Mycobacterium tuberculosis,SAMEA7563982,114.0,4318613.0,0.5,True,S
1773.38712,1773.0,Mycobacterium tuberculosis,SAMEA7563983,93.0,4344503.0,1.0,True,S
1773.38711,1773.0,Mycobacterium tuberculosis,SAMEA7563984,84.0,4362091.0,0.25,True,S
1773.38714,1773.0,Mycobacterium tuberculosis,SAMEA7563986,119.0,4334749.0,0.25,True,S
1773.38717,1773.0,Mycobacterium tuberculosis,SAMEA7563988,109.0,4339242.0,0.25,True,S
1773.38716,1773.0,Mycobacterium tuberculosis,SAMEA7563992,104.0,4343155.0,0.25,True,S
1773.38718,1773.0,Mycobacterium tuberculosis,SAMEA7563995,100.0,4336297.0,0.25,True,S
1773.38719,1773.0,Mycobacterium tuberculosis,SAMEA7563997,109.0,4329923.0,0.12,True,S
1773.38721,1773.0,Mycobacterium tuberculosis,SAMEA7563999,106.0,4325571.0,0.25,True,S
1773.38722,1773.0,Mycobacterium tuberculosis,SAMEA7564000,114.0,4326967.0,0.5,True,S
1773.38734,1773.0,Mycobacterium tuberculosis,SAMEA7564006,111.0,4306427.0,0.25,True,S
1773.38731,1773.0,Mycobacterium tuberculosis,SAMEA7564007,137.0,4210303.0,0.5,True,S
1773.38726,1773.0,Mycobacterium tuberculosis,SAMEA7564008,112.0,4334857.0,0.12,True,S
1773.38727,1773.0,Mycobacterium tuberculosis,SAMEA7564009,105.0,4334509.0,0.25,True,S
1773.38736,1773.0,Mycobacterium tuberculosis,SAMEA7564016,241.0,4210258.0,0.5,True,S
1773.38747,1773.0,Mycobacterium tuberculosis,SAMEA7564025,140.0,4302142.0,0.25,True,S
1773.4332,1773.0,Mycobacterium tuberculosis,SAMEA7564040,215.0,4259622.0,0.25,True,S
1773.38758,1773.0,Mycobacterium tuberculosis,SAMEA7564045,132.0,4287812.0,1.0,True,S
1773.38759,1773.0,Mycobacterium tuberculosis,SAMEA7564046,113.0,4321754.0,1.0,True,S
1773.3876,1773.0,Mycobacterium tuberculosis,SAMEA7564047,138.0,4286955.0,0.25,True,S
1773.38767,1773.0,Mycobacterium tuberculosis,SAMEA7564055,198.0,4254417.0,0.25,True,S
1773.38764,1773.0,Mycobacterium tuberculosis,SAMEA7564056,169.0,4318332.0,0.25,True,S
1773.38769,1773.0,Mycobacterium tuberculosis,SAMEA7564063,134.0,4277943.0,0.5,True,S
1773.38775,1773.0,Mycobacterium tuberculosis,SAMEA7564069,133.0,4296387.0,0.25,True,S
1773.43317,1773.0,Mycobacterium tuberculosis,SAMEA7564070,143.0,4249778.0,0.25,True,S
1773.38777,1773.0,Mycobacterium tuberculosis,SAMEA7564074,155.0,4274361.0,0.5,True,S
1773.3879,1773.0,Mycobacterium tuberculosis,SAMEA7564079,211.0,4273221.0,0.25,True,S
1773.38784,1773.0,Mycobacterium tuberculosis,SAMEA7564086,125.0,4294909.0,0.25,True,S
1773.38781,1773.0,Mycobacterium tuberculosis,SAMEA7564087,124.0,4287274.0,1.0,True,S
1773.38792,1773.0,Mycobacterium tuberculosis,SAMEA7564096,146.0,4267995.0,1.0,True,S
1773.38793,1773.0,Mycobacterium tuberculosis,SAMEA7564099,137.0,4282480.0,0.12,True,S
1773.38794,1773.0,Mycobacterium tuberculosis,SAMEA7564100,129.0,4283547.0,0.25,True,S
1773.38798,1773.0,Mycobacterium tuberculosis,SAMEA7564112,199.0,4277318.0,0.25,True,S
1773.38803,1773.0,Mycobacterium tuberculosis,SAMEA7564116,123.0,4298157.0,0.12,True,S
1773.38804,1773.0,Mycobacterium tuberculosis,SAMEA7564119,134.0,4296445.0,0.5,True,S
1773.38806,1773.0,Mycobacterium tuberculosis,SAMEA7564120,148.0,4281462.0,0.25,True,S
1773.38805,1773.0,Mycobacterium tuberculosis,SAMEA7564121,139.0,4294047.0,0.5,True,S
1773.38808,1773.0,Mycobacterium tuberculosis,SAMEA7564122,132.0,4298845.0,0.25,True,S
1773.38812,1773.0,Mycobacterium tuberculosis,SAMEA7564126,128.0,4315382.0,0.12,True,S
1773.38809,1773.0,Mycobacterium tuberculosis,SAMEA7564127,199.0,4241706.0,0.5,True,S
1773.38807,1773.0,Mycobacterium tuberculosis,SAMEA7564128,112.0,4316862.0,0.25,True,S
1773.38813,1773.0,Mycobacterium tuberculosis,SAMEA7564129,164.0,4276383.0,0.25,True,S
1773.38816,1773.0,Mycobacterium tuberculosis,SAMEA7564133,126.0,4316542.0,0.5,True,S
1773.38817,1773.0,Mycobacterium tuberculosis,SAMEA7564135,138.0,4294071.0,0.25,True,S
1773.38821,1773.0,Mycobacterium tuberculosis,SAMEA7564139,127.0,4300165.0,0.5,True,S
1773.38823,1773.0,Mycobacterium tuberculosis,SAMEA7564141,169.0,4290616.0,0.25,True,S
1773.38828,1773.0,Mycobacterium tuberculosis,SAMEA7564146,152.0,4283722.0,0.5,True,S
1773.38827,1773.0,Mycobacterium tuberculosis,SAMEA7564147,130.0,4296156.0,0.25,True,S
1773.38829,1773.0,Mycobacterium tuberculosis,SAMEA7564149,129.0,4323026.0,0.25,True,S
1773.38832,1773.0,Mycobacterium tuberculosis,SAMEA7564153,172.0,4309208.0,0.25,True,S
1773.38831,1773.0,Mycobacterium tuberculosis,SAMEA7564155,161.0,4285075.0,0.5,True,S
1773.38837,1773.0,Mycobacterium tuberculosis,SAMEA7564158,143.0,4313610.0,0.12,True,S
1773.38838,1773.0,Mycobacterium tuberculosis,SAMEA7564159,124.0,4307003.0,0.25,True,S
1773.43324,1773.0,Mycobacterium tuberculosis,SAMEA7564164,105.0,4334966.0,0.5,True,S
1773.38843,1773.0,Mycobacterium tuberculosis,SAMEA7564170,175.0,4288097.0,0.25,True,S
1773.43329,1773.0,Mycobacterium tuberculosis,SAMEA7564171,154.0,4309738.0,0.5,True,S
1773.38845,1773.0,Mycobacterium tuberculosis,SAMEA7564172,156.0,4276042.0,0.5,True,S
1773.38846,1773.0,Mycobacterium tuberculosis,SAMEA7564173,159.0,4277713.0,0.25,True,S
1773.38847,1773.0,Mycobacterium tuberculosis,SAMEA7564174,140.0,4314337.0,0.5,True,S
1773.3885,1773.0,Mycobacterium tuberculosis,SAMEA7564177,162.0,4291652.0,0.25,True,S
1773.38849,1773.0,Mycobacterium tuberculosis,SAMEA7564181,131.0,4294401.0,0.25,True,S
1773.38852,1773.0,Mycobacterium tuberculosis,SAMEA7564182,123.0,4281680.0,0.12,True,S
1773.38851,1773.0,Mycobacterium tuberculosis,SAMEA7564183,129.0,4310549.0,0.25,True,S
1773.38848,1773.0,Mycobacterium tuberculosis,SAMEA7564184,124.0,4302478.0,0.25,True,S
1773.38855,1773.0,Mycobacterium tuberculosis,SAMEA7564186,140.0,4278295.0,0.5,True,S
1773.38857,1773.0,Mycobacterium tuberculosis,SAMEA7564188,155.0,4281925.0,0.25,True,S
1773.3886,1773.0,Mycobacterium tuberculosis,SAMEA7564189,148.0,4295042.0,0.5,True,S
1773.38868,1773.0,Mycobacterium tuberculosis,SAMEA7564196,137.0,4309347.0,0.25,True,S
1773.38865,1773.0,Mycobacterium tuberculosis,SAMEA7564198,124.0,4294534.0,0.25,True,S
1773.38864,1773.0,Mycobacterium tuberculosis,SAMEA7564199,131.0,4290869.0,0.5,True,S
1773.38869,1773.0,Mycobacterium tuberculosis,SAMEA7564200,130.0,4310133.0,0.12,True,S
1773.38871,1773.0,Mycobacterium tuberculosis,SAMEA7564202,145.0,4305981.0,0.25,True,S
1773.38875,1773.0,Mycobacterium tuberculosis,SAMEA7564205,138.0,4250478.0,0.5,True,S
1773.38872,1773.0,Mycobacterium tuberculosis,SAMEA7564209,131.0,4285527.0,0.5,True,S
1773.38887,1773.0,Mycobacterium tuberculosis,SAMEA7564223,155.0,4288655.0,0.25,True,S
1773.38893,1773.0,Mycobacterium tuberculosis,SAMEA7564226,286.0,4245730.0,0.25,True,S
1773.3889,1773.0,Mycobacterium tuberculosis,SAMEA7564227,150.0,4285165.0,0.25,True,S
1773.43334,1773.0,Mycobacterium tuberculosis,SAMEA7564228,135.0,4278632.0,0.25,True,S
1773.38898,1773.0,Mycobacterium tuberculosis,SAMEA7564238,177.0,4259985.0,0.25,True,S
1773.38901,1773.0,Mycobacterium tuberculosis,SAMEA7564241,187.0,4262513.0,0.5,True,S
1773.389,1773.0,Mycobacterium tuberculosis,SAMEA7564242,119.0,4304820.0,0.25,True,S
1773.38906,1773.0,Mycobacterium tuberculosis,SAMEA7564247,131.0,4261462.0,0.25,True,S
1773.38904,1773.0,Mycobacterium tuberculosis,SAMEA7564255,153.0,4293726.0,0.5,True,S
1773.38908,1773.0,Mycobacterium tuberculosis,SAMEA7564256,149.0,4286244.0,1.0,True,S
1773.38917,1773.0,Mycobacterium tuberculosis,SAMEA7564259,114.0,4285614.0,0.25,True,S
1773.38915,1773.0,Mycobacterium tuberculosis,SAMEA7564260,168.0,4265509.0,0.5,True,S
1773.38914,1773.0,Mycobacterium tuberculosis,SAMEA7564262,112.0,4317113.0,0.5,True,S
1773.38912,1773.0,Mycobacterium tuberculosis,SAMEA7564264,135.0,4302120.0,0.25,True,S
1773.38918,1773.0,Mycobacterium tuberculosis,SAMEA7564266,129.0,4297823.0,0.25,True,S
1773.38919,1773.0,Mycobacterium tuberculosis,SAMEA7564267,107.0,4301698.0,0.12,True,S
1773.3892,1773.0,Mycobacterium tuberculosis,SAMEA7564268,127.0,4268862.0,0.25,True,S
1773.38924,1773.0,Mycobacterium tuberculosis,SAMEA7564269,127.0,4295675.0,0.12,True,S
1773.38921,1773.0,Mycobacterium tuberculosis,SAMEA7564272,179.0,4248358.0,1.0,True,S
1773.38922,1773.0,Mycobacterium tuberculosis,SAMEA7564273,186.0,4239685.0,0.25,True,S
1773.38923,1773.0,Mycobacterium tuberculosis,SAMEA7564274,144.0,4291990.0,0.25,True,S
1773.38926,1773.0,Mycobacterium tuberculosis,SAMEA7564277,111.0,4320831.0,0.25,True,S
1773.38937,1773.0,Mycobacterium tuberculosis,SAMEA7564285,148.0,4269778.0,0.5,True,S
1773.38936,1773.0,Mycobacterium tuberculosis,SAMEA7564286,180.0,4263756.0,0.25,True,S
1773.3894,1773.0,Mycobacterium tuberculosis,SAMEA7564290,132.0,4287531.0,1.0,True,S
1773.38941,1773.0,Mycobacterium tuberculosis,SAMEA7564291,176.0,4263205.0,0.5,True,S
1773.38945,1773.0,Mycobacterium tuberculosis,SAMEA7564294,180.0,4254970.0,0.5,True,S
1773.38944,1773.0,Mycobacterium tuberculosis,SAMEA7564298,148.0,4281856.0,0.5,True,S
1773.38946,1773.0,Mycobacterium tuberculosis,SAMEA7564305,167.0,4266301.0,0.25,True,S
1773.38949,1773.0,Mycobacterium tuberculosis,SAMEA7564307,252.0,4202512.0,0.5,True,S
1773.38953,1773.0,Mycobacterium tuberculosis,SAMEA7564311,133.0,4279380.0,0.5,True,S
1773.38952,1773.0,Mycobacterium tuberculosis,SAMEA7564312,124.0,4271327.0,1.0,True,S
1773.38951,1773.0,Mycobacterium tuberculosis,SAMEA7564315,160.0,4263739.0,0.5,True,S
1773.38954,1773.0,Mycobacterium tuberculosis,SAMEA7564316,121.0,4304912.0,0.5,True,S
1773.38955,1773.0,Mycobacterium tuberculosis,SAMEA7564324,141.0,4279943.0,0.25,True,S
1773.38959,1773.0,Mycobacterium tuberculosis,SAMEA7564328,125.0,4291711.0,0.25,True,S
1773.3896,1773.0,Mycobacterium tuberculosis,SAMEA7564329,183.0,4274951.0,0.25,True,S
1773.38963,1773.0,Mycobacterium tuberculosis,SAMEA7564330,164.0,4270179.0,0.5,True,S
1773.38964,1773.0,Mycobacterium tuberculosis,SAMEA7564339,149.0,4286218.0,0.12,True,S
1773.38967,1773.0,Mycobacterium tuberculosis,SAMEA7564343,169.0,4273178.0,0.25,True,S
1773.38968,1773.0,Mycobacterium tuberculosis,SAMEA7564349,140.0,4315190.0,0.25,True,S
1773.3897,1773.0,Mycobacterium tuberculosis,SAMEA7564350,126.0,4297345.0,0.25,True,S
1773.38971,1773.0,Mycobacterium tuberculosis,SAMEA7564351,123.0,4312137.0,0.25,True,S
1773.38972,1773.0,Mycobacterium tuberculosis,SAMEA7564352,137.0,4297294.0,0.25,True,S
1773.38974,1773.0,Mycobacterium tuberculosis,SAMEA7564353,129.0,4293663.0,0.25,True,S
1773.38973,1773.0,Mycobacterium tuberculosis,SAMEA7564354,136.0,4286267.0,0.5,True,S
1773.38979,1773.0,Mycobacterium tuberculosis,SAMEA7564356,202.0,4212674.0,1.0,True,S
1773.38982,1773.0,Mycobacterium tuberculosis,SAMEA7564364,140.0,4325033.0,0.25,True,S
1773.38977,1773.0,Mycobacterium tuberculosis,SAMEA7564376,158.0,4250532.0,0.5,True,S
1773.38976,1773.0,Mycobacterium tuberculosis,SAMEA7564380,154.0,4253535.0,0.5,True,S
1773.38984,1773.0,Mycobacterium tuberculosis,SAMEA7564384,161.0,4236395.0,0.25,True,S
1773.3898,1773.0,Mycobacterium tuberculosis,SAMEA8718252,99.0,4321079.0,0.06,True,S
1773.38995,1773.0,Mycobacterium tuberculosis,SAMEA8718253,114.0,4314798.0,0.12,True,S
1773.38986,1773.0,Mycobacterium tuberculosis,SAMEA8718256,109.0,4294884.0,0.06,True,S
1773.38987,1773.0,Mycobacterium tuberculosis,SAMEA8718257,117.0,4302041.0,0.12,True,S
1773.38988,1773.0,Mycobacterium tuberculosis,SAMEA8718258,118.0,4315801.0,0.5,True,S
1773.3899,1773.0,Mycobacterium tuberculosis,SAMEA8718259,104.0,4238868.0,0.5,True,S
1773.38989,1773.0,Mycobacterium tuberculosis,SAMEA8718260,116.0,4313885.0,0.12,True,S
1773.38994,1773.0,Mycobacterium tuberculosis,SAMEA8718261,102.0,4327590.0,0.5,True,S
1773.38991,1773.0,Mycobacterium tuberculosis,SAMEA8718262,94.0,4330653.0,0.5,True,S
1773.38992,1773.0,Mycobacterium tuberculosis,SAMEA8718263,99.0,4314904.0,0.25,True,S
1773.38993,1773.0,Mycobacterium tuberculosis,SAMEA8718264,96.0,4317764.0,1.0,True,S
1773.38997,1773.0,Mycobacterium tuberculosis,SAMEA8718265,102.0,4311821.0,0.25,True,S
1773.38998,1773.0,Mycobacterium tuberculosis,SAMEA8718266,99.0,4329580.0,0.5,True,S
1773.38996,1773.0,Mycobacterium tuberculosis,SAMEA8718267,109.0,4350596.0,1.0,True,S
1773.39,1773.0,Mycobacterium tuberculosis,SAMEA8718268,116.0,4321984.0,0.12,True,S
1773.39002,1773.0,Mycobacterium tuberculosis,SAMEA8718269,171.0,4345909.0,0.25,True,S
1773.39001,1773.0,Mycobacterium tuberculosis,SAMEA8718271,113.0,4319664.0,0.5,True,S
1773.39004,1773.0,Mycobacterium tuberculosis,SAMEA8718272,115.0,4319801.0,0.25,True,S
1773.39006,1773.0,Mycobacterium tuberculosis,SAMEA8718273,106.0,4304217.0,0.12,True,S
1773.39005,1773.0,Mycobacterium tuberculosis,SAMEA8718274,112.0,4332398.0,0.5,True,S
1773.39003,1773.0,Mycobacterium tuberculosis,SAMEA8718275,91.0,4348210.0,1.0,True,S
1773.39009,1773.0,Mycobacterium tuberculosis,SAMEA8718280,95.0,4322592.0,0.5,True,S
1773.3901,1773.0,Mycobacterium tuberculosis,SAMEA8718281,107.0,4320380.0,0.03,True,S
1773.39014,1773.0,Mycobacterium tuberculosis,SAMEA8718283,123.0,4276671.0,0.06,True,S
1773.39012,1773.0,Mycobacterium tuberculosis,SAMEA8718284,118.0,4323148.0,0.5,True,S
1773.39013,1773.0,Mycobacterium tuberculosis,SAMEA8718285,110.0,4325386.0,0.5,True,S
1773.39016,1773.0,Mycobacterium tuberculosis,SAMEA8718286,106.0,4322786.0,0.5,True,S
1773.39017,1773.0,Mycobacterium tuberculosis,SAMEA8718287,114.0,4325096.0,1.0,True,S
1773.39018,1773.0,Mycobacterium tuberculosis,SAMEA8718289,96.0,4310255.0,0.5,True,S
1773.39021,1773.0,Mycobacterium tuberculosis,SAMEA8718290,100.0,4328772.0,1.0,True,S
1773.39022,1773.0,Mycobacterium tuberculosis,SAMEA8718292,110.0,4318774.0,0.5,True,S
1773.39023,1773.0,Mycobacterium tuberculosis,SAMEA8718293,96.0,4339122.0,0.25,True,S
1773.39024,1773.0,Mycobacterium tuberculosis,SAMEA8718294,115.0,4321619.0,0.25,True,S
1773.39025,1773.0,Mycobacterium tuberculosis,SAMEA8718295,107.0,4337267.0,0.5,True,S
1773.43617,1773.0,Mycobacterium tuberculosis,SAMEA8718298,112.0,4334373.0,0.5,True,S
1773.39026,1773.0,Mycobacterium tuberculosis,SAMEA8718299,110.0,4341097.0,0.5,True,S
1773.39031,1773.0,Mycobacterium tuberculosis,SAMEA8718300,96.0,4302661.0,0.5,True,S
1773.39032,1773.0,Mycobacterium tuberculosis,SAMEA8718301,111.0,4349103.0,0.25,True,S
1773.39034,1773.0,Mycobacterium tuberculosis,SAMEA8718302,99.0,4329862.0,0.5,True,S
1773.3903,1773.0,Mycobacterium tuberculosis,SAMEA8718303,110.0,4323785.0,0.5,True,S
1773.39028,1773.0,Mycobacterium tuberculosis,SAMEA8718306,95.0,4331921.0,0.06,True,S
1773.43622,1773.0,Mycobacterium tuberculosis,SAMEA8718307,111.0,4323540.0,0.12,True,S
1773.39029,1773.0,Mycobacterium tuberculosis,SAMEA8718309,91.0,4346587.0,0.5,True,S
1773.43625,1773.0,Mycobacterium tuberculosis,SAMEA8718311,111.0,4326911.0,0.5,True,S
1773.39038,1773.0,Mycobacterium tuberculosis,SAMEA8718313,112.0,4341257.0,1.0,True,S
1773.39037,1773.0,Mycobacterium tuberculosis,SAMEA8718314,114.0,4324315.0,0.06,True,S
1773.39035,1773.0,Mycobacterium tuberculosis,SAMEA8718317,105.0,4316358.0,0.25,True,S
1773.39036,1773.0,Mycobacterium tuberculosis,SAMEA8718318,110.0,4324957.0,0.5,True,S
1773.39039,1773.0,Mycobacterium tuberculosis,SAMEA8718319,103.0,4315878.0,0.5,True,S
1773.39045,1773.0,Mycobacterium tuberculosis,SAMEA8718320,93.0,4276178.0,1.0,True,S
1773.39044,1773.0,Mycobacterium tuberculosis,SAMEA8718321,106.0,4332631.0,1.0,True,S
1773.39043,1773.0,Mycobacterium tuberculosis,SAMEA8718323,101.0,4330345.0,0.12,True,S
1773.39041,1773.0,Mycobacterium tuberculosis,SAMEA8718324,118.0,4302911.0,0.5,True,S
1773.39046,1773.0,Mycobacterium tuberculosis,SAMEA8718325,94.0,4330829.0,0.25,True,S
1773.39047,1773.0,Mycobacterium tuberculosis,SAMEA8718326,117.0,4309062.0,0.25,True,S
1773.39048,1773.0,Mycobacterium tuberculosis,SAMEA8718327,112.0,4327042.0,0.5,True,S
1773.39051,1773.0,Mycobacterium tuberculosis,SAMEA8718330,123.0,4270363.0,0.25,True,S
1773.39052,1773.0,Mycobacterium tuberculosis,SAMEA8718331,111.0,4310381.0,0.06,True,S
1773.3905,1773.0,Mycobacterium tuberculosis,SAMEA8718332,125.0,4314310.0,0.25,True,S
1773.39053,1773.0,Mycobacterium tuberculosis,SAMEA8718334,122.0,4299048.0,0.5,True,S
1773.39056,1773.0,Mycobacterium tuberculosis,SAMEA8718336,104.0,4279865.0,0.25,True,S
1773.39057,1773.0,Mycobacterium tuberculosis,SAMEA8718337,125.0,4306109.0,0.5,True,S
1773.39059,1773.0,Mycobacterium tuberculosis,SAMEA8718338,127.0,4293980.0,0.06,True,S
1773.39058,1773.0,Mycobacterium tuberculosis,SAMEA8718340,94.0,4321068.0,0.25,True,S
1773.39061,1773.0,Mycobacterium tuberculosis,SAMEA8718341,117.0,4248107.0,0.5,True,S
1773.3906,1773.0,Mycobacterium tuberculosis,SAMEA8718343,119.0,4318597.0,0.25,True,S
1773.39064,1773.0,Mycobacterium tuberculosis,SAMEA8718344,116.0,4308748.0,0.25,True,S
1773.39065,1773.0,Mycobacterium tuberculosis,SAMEA8718345,120.0,4301582.0,0.25,True,S
1773.39063,1773.0,Mycobacterium tuberculosis,SAMEA8718347,125.0,4290696.0,0.25,True,S
1773.39062,1773.0,Mycobacterium tuberculosis,SAMEA8718348,174.0,4237625.0,0.25,True,S
1773.39068,1773.0,Mycobacterium tuberculosis,SAMEA8718351,183.0,4243697.0,0.5,True,S
1773.39069,1773.0,Mycobacterium tuberculosis,SAMEA8718352,196.0,4238401.0,0.06,True,S
1773.3907,1773.0,Mycobacterium tuberculosis,SAMEA8718357,195.0,4258520.0,1.0,True,S
1773.39071,1773.0,Mycobacterium tuberculosis,SAMEA8718358,185.0,4244755.0,0.25,True,S
1773.39074,1773.0,Mycobacterium tuberculosis,SAMEA8718361,247.0,4207876.0,0.06,True,S
1773.39075,1773.0,Mycobacterium tuberculosis,SAMEA8718363,225.0,4228728.0,0.25,True,S
1773.39078,1773.0,Mycobacterium tuberculosis,SAMEA8718365,269.0,4201881.0,0.5,True,S
1773.39137,1773.0,Mycobacterium tuberculosis,SAMEA8718444,135.0,4326850.0,0.12,True,S
1773.39141,1773.0,Mycobacterium tuberculosis,SAMEA8718445,118.0,4319998.0,0.5,True,S
1773.39143,1773.0,Mycobacterium tuberculosis,SAMEA8718446,96.0,4285184.0,0.12,True,S
1773.39142,1773.0,Mycobacterium tuberculosis,SAMEA8718447,99.0,4310641.0,0.5,True,S
1773.39145,1773.0,Mycobacterium tuberculosis,SAMEA8718449,109.0,4312496.0,0.25,True,S
1773.39146,1773.0,Mycobacterium tuberculosis,SAMEA8718450,121.0,4312941.0,0.5,True,S
1773.39147,1773.0,Mycobacterium tuberculosis,SAMEA8718451,102.0,4327964.0,0.5,True,S
1773.3915,1773.0,Mycobacterium tuberculosis,SAMEA8718452,105.0,4332209.0,0.5,True,S
1773.39148,1773.0,Mycobacterium tuberculosis,SAMEA8718453,135.0,4319352.0,0.5,True,S
1773.39149,1773.0,Mycobacterium tuberculosis,SAMEA8718454,106.0,4347152.0,0.25,True,S
1773.39151,1773.0,Mycobacterium tuberculosis,SAMEA8718455,121.0,4329555.0,0.5,True,S
1773.39155,1773.0,Mycobacterium tuberculosis,SAMEA8718457,109.0,4308024.0,0.25,True,S
1773.39154,1773.0,Mycobacterium tuberculosis,SAMEA8718458,119.0,4321750.0,0.5,True,S
1773.39153,1773.0,Mycobacterium tuberculosis,SAMEA8718459,87.0,4331252.0,0.5,True,S
1773.39158,1773.0,Mycobacterium tuberculosis,SAMEA8718460,104.0,4334264.0,0.25,True,S
1773.39157,1773.0,Mycobacterium tuberculosis,SAMEA8718461,112.0,4332280.0,0.25,True,S
1773.39156,1773.0,Mycobacterium tuberculosis,SAMEA8718462,114.0,4334197.0,0.5,True,S
1773.3916,1773.0,Mycobacterium tuberculosis,SAMEA8718463,107.0,4316830.0,0.5,True,S
1773.39161,1773.0,Mycobacterium tuberculosis,SAMEA8718465,120.0,4340703.0,0.5,True,S
1773.39163,1773.0,Mycobacterium tuberculosis,SAMEA8718466,102.0,4274430.0,0.06,True,S
1773.39162,1773.0,Mycobacterium tuberculosis,SAMEA8718467,113.0,4319985.0,0.25,True,S
1773.39168,1773.0,Mycobacterium tuberculosis,SAMEA8718468,101.0,4332540.0,0.5,True,S
1773.39167,1773.0,Mycobacterium tuberculosis,SAMEA8718469,110.0,4245263.0,0.25,True,S
1773.39212,1773.0,Mycobacterium tuberculosis,SAMEA8718470,104.0,4335931.0,0.5,True,S
1773.39165,1773.0,Mycobacterium tuberculosis,SAMEA8718471,89.0,4310395.0,0.12,True,S
1773.39169,1773.0,Mycobacterium tuberculosis,SAMEA8718472,96.0,4339341.0,1.0,True,S
1773.39166,1773.0,Mycobacterium tuberculosis,SAMEA8718473,98.0,4330361.0,1.0,True,S
1773.3917,1773.0,Mycobacterium tuberculosis,SAMEA8718475,112.0,4327460.0,0.5,True,S
1773.39171,1773.0,Mycobacterium tuberculosis,SAMEA8718476,84.0,4351241.0,0.03,True,S
1773.39174,1773.0,Mycobacterium tuberculosis,SAMEA8718477,105.0,4323647.0,0.25,True,S
1773.39173,1773.0,Mycobacterium tuberculosis,SAMEA8718478,101.0,4331026.0,0.25,True,S
1773.39177,1773.0,Mycobacterium tuberculosis,SAMEA8718480,87.0,4348298.0,0.5,True,S
1773.39178,1773.0,Mycobacterium tuberculosis,SAMEA8718481,91.0,4351131.0,0.5,True,S
1773.39176,1773.0,Mycobacterium tuberculosis,SAMEA8718483,89.0,4329936.0,0.5,True,S
1773.39179,1773.0,Mycobacterium tuberculosis,SAMEA8718485,96.0,4342070.0,0.25,True,S
1773.39181,1773.0,Mycobacterium tuberculosis,SAMEA8718487,90.0,4370871.0,0.5,True,S
1773.39187,1773.0,Mycobacterium tuberculosis,SAMEA8718491,103.0,4344400.0,0.5,True,S
1773.39188,1773.0,Mycobacterium tuberculosis,SAMEA8718492,103.0,4327924.0,0.25,True,S
1773.39184,1773.0,Mycobacterium tuberculosis,SAMEA8718494,102.0,4335333.0,0.5,True,S
1773.39185,1773.0,Mycobacterium tuberculosis,SAMEA8718495,88.0,4339403.0,1.0,True,S
1773.39191,1773.0,Mycobacterium tuberculosis,SAMEA8718499,104.0,4325506.0,0.5,True,S
1773.39192,1773.0,Mycobacterium tuberculosis,SAMEA8718500,108.0,4333896.0,0.25,True,S
1773.39193,1773.0,Mycobacterium tuberculosis,SAMEA8718501,113.0,4335186.0,0.25,True,S
1773.39194,1773.0,Mycobacterium tuberculosis,SAMEA8718502,104.0,4331103.0,0.12,True,S
1773.39196,1773.0,Mycobacterium tuberculosis,SAMEA8718504,106.0,4346530.0,0.12,True,S
1773.39197,1773.0,Mycobacterium tuberculosis,SAMEA8718508,87.0,4335143.0,1.0,True,S
1773.392,1773.0,Mycobacterium tuberculosis,SAMEA8718509,111.0,4351532.0,1.0,True,S
